locality,publications,bin_idx,bin_label,n_samples,n_pairs,median_pmr,lat,lon,region,migratory_distance_km
Camp_du_Château (Bourgogne_Franche_Compt),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",7,20,0.26340752840042114,46.943107,5.855320999999999,europe,5582.13627245428
"Via Paisiello (Necropoli Salaria) (Lazio, Metropolitan City of Rome)",AntonioPritchardScience2019,3,"2,000-500 BP",6,15,0.2634165585041046,41.917993700000004,12.4912439,europe,4993.27674868792
"Ulaangom (Uvs Province, Ulaangom District, Chandman Uul)",JeongWarinnerCell2020,3,"2,000-500 BP",4,6,0.26355186104774475,49.999824,92.033372,asia,7923.489321649411
"Viale Rossini (Necropoli Salaria) (Lazio, Metropolitan City of Rome)",AntonioPritchardScience2019,3,"2,000-500 BP",5,10,0.26356053352355957,41.9206851,12.4894765,europe,4993.419537617643
"Hajdúnánás-Fürj-halom-dűlő-2-M3 / 40A (Hajdú-Bihar County, Hajdúnánás)",Gnecchi-RusconeHofmanováPNAS2025; Gnecchi-RusconeKrauseCell2022,3,"2,000-500 BP",13,78,0.2636759877204895,47.85744699999999,21.357433000000007,europe,4625.032111907118
"Marcellino & Pietro (Lazio, Rome)",AntonioPritchardScience2019,3,"2,000-500 BP",6,15,0.2636788785457611,41.8891604,12.500704999999998,europe,4992.534691859735
Carrer Sagunto 49 (Valencia),OlaldeReichScience2019,3,"2,000-500 BP",7,5,0.26367899775505066,39.469699999999996,-0.37740000000000007,europe,6102.898224261703
"Nagytarcsa-Homokbánya (Pest County, Aszód)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.2636898159980774,47.61303,19.42633,europe,4700.506284326497
"Nizhne-Khozyatovo (Bashkortostan, Chishminsky District, Nizhne-Khozyatovo Village)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",7,21,0.26386675238609314,54.45515999999999,55.418490000000006,asia,5791.636335693709
"Centocelle (Lazio, Rome)",AntonioPritchardScience2019,3,"2,000-500 BP",4,6,0.2641209065914154,41.844153,12.5490107,europe,4988.613044266666
"Pla de l'Horta (Catalonia, Girona, Sarrià de Ter)",OlaldeReichScience2019,3,"2,000-500 BP",9,12,0.2641254961490631,42.01656,2.814897,europe,5791.265363978013
"Monterotondo (Lazio, Rome)",AntonioPritchardScience2019,3,"2,000-500 BP",5,10,0.26424649357795715,42.0659019,12.5866474,europe,4985.313947156205
"Jeti-Oguz (Tian Shan, Central Steppe, Issyk-Kul Region)",DamgaardWillerslevNature2018,3,"2,000-500 BP",6,15,0.2643359303474426,42.156944,77.405556,asia,6771.180237652905
"San Ercolano (Lazio, Rome)",AntonioPritchardScience2019,3,"2,000-500 BP",5,10,0.2643638253211975,41.7552257,12.2948926,europe,5009.892942034746
"Alai / Nura I, II, Tuyuk II Mounds (Osh Province, Alai Valley)",Gnecchi-RusconeKrauseSciAdv2021,3,"2,000-500 BP",7,19,0.2645002007484436,41.410000000000004,71.5,asia,6276.647289663615
"Plaza Einstein (Andalusia, Granada)",OlaldeReichScience2019,3,"2,000-500 BP",4,5,0.2646287977695465,37.177501,-3.609167,europe,6444.3028567132915
"Sant Juilà de Ramis (Catalonia, Girona)",OlaldeReichScience2019,3,"2,000-500 BP",7,12,0.26497936248779297,42.0507,2.8670000000000004,europe,5786.628478048504
"Konyrtobe (Turkistan Region, Keles District)",DamgaardWillerslevNature2018; Gnecchi-RusconeKrauseSciAdv2021,3,"2,000-500 BP",7,21,0.265076607465744,41.415234,68.798064,asia,6053.2027684086115
"Szeged-Öthalom (Csongrád-Csanád County, Szeged)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",4,6,0.265380859375,46.265108,20.141199,europe,4559.709188160852
"Roopkund (Indian Himalayan Region, Uttarakhand State)",HarneyRaiNatComm2019,3,"2,000-500 BP",23,210,0.2654057741165161,30.247204600000007,79.73739619999998,asia,7095.931568613554
Loulé - Quinta da Boavista,Roca-RadaTeixeiraGenomeBiol2025,3,"2,000-500 BP",4,6,0.26565587520599365,37.14,-8.02,europe,6815.355652029909
"Novinki (Samara Region, Volzhsky District, Novinki Village)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",5,10,0.2656875252723694,53.251,49.937,asia,5451.945015093547
"Magyarhomorog-Kónyadomb (Hajdú-Bihar County, Berettyóújfalu)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",9,36,0.2657111883163452,47.07222,21.67994,europe,4541.315650022047
"Kiskundorozsma-Daruhalom-dűlő (Csongrád-Csanád County, Szeged)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.2657913565635681,46.38,20.08944,europe,4570.9954391270485
"Oylum Höyük (Southeast Turkey, Kilis)",LazaridisReichScience2022,3,"2,000-500 BP",4,6,0.26579535007476807,36.69,37.17,asia,3384.501654751244
"Brusyany (Samara Oblast, Stavropolsky District, Brusyany Village)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",7,21,0.2658481001853943,53.229989999999994,49.42000000000001,asia,5429.030058985414
"Szegvár-Szőlőkalja (Csongrád-Csanád County, Szentes)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",6,15,0.26589271426200867,46.71645,20.316419999999997,europe,4583.003574757225
"Püspökladány-Eperjesvölgy (Hajdú-Bihar County, Püspökladány)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",13,78,0.2660415768623352,47.368219999999994,21.120720000000002,europe,4593.603577800584
"Necrópolis Centre de Visitants (Catalonia, Girona, Empúries)",OlaldeReichScience2019,3,"2,000-500 BP",7,7,0.26616454124450684,42.13330100000001,3.1083,europe,5765.982262089208
"Pitvaros-Víztározó (Békés County, Mezőkovácsháza)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",5,10,0.2662109136581421,46.30439,20.85797,europe,4521.427245085587
Karos-2 (Borsod-Abaúj-Zemplén County),MarótiTörökCurrBiol2022,3,"2,000-500 BP",7,21,0.2662898600101471,48.46036099999999,21.806389999999997,europe,4660.978843818972
"Makó-Mikócsa-halom (Csongrád-Csanád County, Makó)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",7,21,0.2664775252342224,46.2167,20.516699999999997,europe,4534.2911485632485
"Uguumur-Uul (Selenge Province, Sant District)",JeongWarinnerCell2020,3,"2,000-500 BP",7,21,0.2665948271751404,49.248363999999995,105.37751200000001,asia,8887.024347211445
"Barikot (Khyber Pakhtunkwa, Swat Valley)",NarasimhanReichScience2019,3,"2,000-500 BP",4,6,0.26660144329071045,34.757006,72.362381,asia,6338.715142586966
"Burkhan-Tolgoi (Arkhangai Province, Ögiinuur District, Tamiryn Ulaan Khoshuu)",JeongWarinnerCell2020,3,"2,000-500 BP",10,45,0.2666829526424408,47.799255,102.36124199999999,asia,8694.908111931929
"Árkus-Homokbánya (Hajdú-Bihar County, Balmazújváros)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",17,136,0.2666975259780884,47.59417,21.05047,europe,4616.273324148931
"Madaras-Téglavető (Bács-Kiskun County, Bácsalmás)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.2667001485824585,46.10494,19.38319,europe,4594.635667167764
Tiszagyenda-Lakhatom (Northern Great Plain),Gnecchi-RusconeHofmanováPNAS2025,3,"2,000-500 BP",8,27,0.26685240864753723,47.384,20.508,europe,4625.484226966746
"Orosháza-BónumTéglagyár (Békés County, Békéscsaba)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",5,10,0.26687929034233093,46.65006,20.71992,europe,4555.689263043406
"Olon-Dov (Arkhangai Province, Khotont District)",JeongWarinnerCell2020,3,"2,000-500 BP",11,55,0.2670782804489136,47.11078,102.078841,asia,8686.177190654038
"Hajdúnánás (Hajdú-Bihar County, Hajdúnánás)",Gnecchi-RusconeHofmanováNature2024,3,"2,000-500 BP",18,109,0.26739975810050964,47.841,21.423999999999996,europe,4620.585303293052
"Algyő-258-kútkörzet (Csongrád-Csanád County, Hódmezővásárhely)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.2674846351146698,46.4775,20.34697,europe,4563.299629042585
"Rákóczifalva-Bagi-földek (Jász-Nagykun-Szolnok Coiunty, Szolnok)",Gnecchi-RusconeHofmanováNature2024,3,"2,000-500 BP",334,49937,0.26759007573127747,47.07499999999999,20.226000000000003,europe,4615.601559410412
"Szegvár-Oromdűlő (Csongrád-Csanád County, Szentes)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",9,36,0.2684609293937683,46.71644,20.31642,europe,4583.002813936731
"Szarvas-Grexatéglagyár (Jász-Nagykun-Szolnok County, Mezőtúr)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",8,28,0.26903384923934937,46.97997,20.55983,europe,4590.250849128208
"Verkhnii Saltiv (Forest-steppe, Siversky Donets basin, Kharkiv)",SaagThomasSciAdv2025,3,"2,000-500 BP",6,15,0.26999568939208984,50.1351,36.79919999999999,europe,4921.917631217782
"Kunpeszér-Felsőpeszéri-út (Bács-Kiskun County, Kunszentmiklós)",Gnecchi-RusconeHofmanováNature2024; Gnecchi-RusconeKrauseCell2022,3,"2,000-500 BP",29,374,0.2700716257095337,47.07749400000002,19.242592999999996,europe,4670.496933927569
"Kulubnarti 21-R-2 (Nubia, Batn El Hajar, R Cemetery)",SirakReichNatComm2021,3,"2,000-500 BP",27,103,0.27619361877441406,21.070453000000004,30.664028000000002,africa,1555.3800175405902
"Kulubnarti 21-S-46 (Nubia, Batn El Hajar, S Cemetery)",SirakReichNatComm2021,3,"2,000-500 BP",39,524,0.2771264910697937,21.07045400000001,30.664027999999988,africa,1555.3801124009706
"Mtwapa (Coast Provincei, Kilifi County, Mtwapa Town)",BrielleKusimbaNature2023,3,"2,000-500 BP",27,37,0.2837553322315216,-3.9535000000000005,39.7565,africa,1453.4658955511868
